nombre|descripcion|numero_de_registro|denominacion|fecha_de_constitucion|codigo_territorio_historico|nombre_territorio_historico|codigo_municipio|nombre_municipio|codigo_postal|domicilio|pagina_web|coordenadas_(longitud)|coordenadas_(latitud)|fines|codigo_de_actividad|url_amigable|url_fisica|xml_datos|xml_metadatos|zip
FUNDACIÓN ARANTZAZU GAUR FUNDAZIOA|FUNDACIÓN ARANTZAZU GAUR FUNDAZIOA|F-233|FUNDACIÓN ARANTZAZU GAUR FUNDAZIOA|14/04/2008|20.0|Gipuzkoa|59.0|Oñati|20560.0|GANDIAGA TOPAGUNEA DE ARANTZAZU||1.4E-45|1.4E-45|La Fundación Arantzazu Gaur Fundazioa tiene por objeto: impulsar, dinamizar, gestionar y coordinar el proceso de promoción y renovación de Arantzazu con visión global y de futuro, con respeto a la identidad histórica del Santuario y los principios del franciscanismo,, y abierto a las transformaciones socioculturales. Centrará su actividad en los ámbitos de la cultura, naturaleza y servicios y atención al público.Dentro de estos amplios objetivos, tendrá como actividades concretas más importantes e inmediatas las siguientes:1. Promover la referencialidad y caracterización singular de Arantzazu, así como los referentes internos que representan fe y Basilica; Gandiaga Topagunea 2 e historia cultural de arantzazu; y entorno natural y Parketxe.2. Asumir la dirección de la gestión y exploración de los servicios de atención al público de Arantzazu (Gandiaga Topagunea 1, Hospedería, Tienda, infraestructuras viales y aparcamientos). Dentro de este objetivo, se incluye el mantenimiento de las zo|0.0||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f233/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f233/es_def/data/es_r01dpd133200ec0a21a542f55f709685bd05a2634|http://opendata.euskadi.eus/contenidos/fundacion/f233/r01Index/f233-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f233/opendata/f233.zip
FUNDACIÓN LEON TRUCIOS/LEON TRUCIOS IRASKUNDEA|FUNDACIÓN LEON TRUCIOS/LEON TRUCIOS IRASKUNDEA|F-229|FUNDACIÓN LEON TRUCIOS/LEON TRUCIOS IRASKUNDEA|11/04/2008|48.0|Bizkaia|90.0|Balmaseda|48800.0|EL CUBO, 9||-3.1969576|43.192734|Los fines de interés general de la fundación son: Promover y defender la igualdad de derechos y oportunidades de las personas, con especial atención en la inclusión social de aquellas personas y colectivos en situación de vulnerabilidad.Cuidar y mejorar la calidad de vida de las personas mayores a través de la intervención socio sanitaria, y fomentar su participación social.|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f229/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f229/es_def/data/es_r01dpd133200ba4421a542f5598ff1c92931c48e7|http://opendata.euskadi.eus/contenidos/fundacion/f229/r01Index/f229-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f229/opendata/f229.zip
FUNDACIÓN CIE I+D+I|FUNDACIÓN CIE I+D+I|F-234|FUNDACIÓN CIE I+D+I|26/05/2008|48.0|Bizkaia|20.0|Bilbao|48011.0|IPARRAGUIRRE, 34 - 2º DCHA.||-2.9371626|43.26177|FUNDACIÓN CIE I+D+i tiene como fines fundacionales la promoción de cuantas actividades de investigación científica y desarrollo tecnológico sean de interés para la industria en general, la innovación, la cooperación industrial y la difusión tecnológica.Para alcanzar dicho objetivo, las actividades que se desarrollarán serán las siguientes:- Proyectos de investigación científica y tecnológica, impulsando la innovación como eje vertebrador de las distintas actividades, fundamentalmente en las áreas de calidad, medio ambiente, mecánica, estructuras y materiales, electrotecnia, tecnologías de la información, en el marco de la automoción, los biocombustibles y biocarburantes y las energías sostenibles, así como en cualquier otro ámbito que la Fundación decida emprender;- Difusión de la innovación y transferencia de tecnología;- Colaboración con las industrias y servicios del entorno, llevando a cabo en coordinación con los mismos cuantos ensayos e investigación planteen y propongan en relac|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f234/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f234/es_def/data/es_r01dpd133200fca801a542f55d7add0c84219080d|http://opendata.euskadi.eus/contenidos/fundacion/f234/r01Index/f234-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f234/opendata/f234.zip
LLONA BADIOLA HOSTELERÍA ARTXANDA FUNDAZIOA|LLONA BADIOLA HOSTELERÍA ARTXANDA FUNDAZIOA|F-242|LLONA BADIOLA HOSTELERÍA ARTXANDA FUNDAZIOA|09/05/2008|48.0|Bizkaia|20.0|Bilbao|48007.0|CARRETERA ENEKURI-ARTXANDA, KM. 3, EDIFICIO ESCUELA SUPERIOR DE HOSTELERIA DE ARTXANDA||-2.9349518|43.278275|Los fines de la Fundación consisten en el apoyo al conocimiento, preservación, y desarrollo de la cocina vasca, en general, y de la cocina vizcaína, en particular, así como el fomento de hábitos dietéticos y nutricionales beneficiosos para la salud humana.Para el logro de los fines señalados, se estalbecerán los siguientes objetivos:a) La conservación, catalogación y aprovechamiento de sus fondos bibliográficos y documentales.b) El estudio y la investigación en el ámbito de la cocina vasca y de la cocina vizcaina.c) El estudio y la investigación en el ámbito de la dietética y la nutrición humana y de los hábitos nutricionales.d) La creación de un centro de documentación de la cocina vasca y la cocina vizcaina en el que se reúnan todo tipo de documentos relacionados con las mismas.e) La organización de actos divulgativos acordes con sus fines.f) La elaboración y publicación de catálogos y monografias de sus fondos, así como el fomento de la investigación y la promoción de la publicación|Cultura, juventud y deporte||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f242/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f242/es_def/data/es_r01dpd133201746151a542f55b1b2f77546fb558c|http://opendata.euskadi.eus/contenidos/fundacion/f242/r01Index/f242-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f242/opendata/f242.zip
FUNDACIÓN ORFEÓN DONOSTIARRA/DONOSTIAKO ORFEOIA|FUNDACIÓN ORFEÓN DONOSTIARRA/DONOSTIAKO ORFEOIA|F-227|FUNDACIÓN ORFEÓN DONOSTIARRA/DONOSTIAKO ORFEOIA|30/11/2007|20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20003.0|SAN JUAN, 6||-1.9834784|43.324284|El objeto general de la FUNDACIÓN ORFEÓN DONOSTIARRA/DONOSTIAKO ORFEOIA ES es impulsar, utilizando para ello cualquier medio que el Patronato considere necesario, la interpretación y la difusión de cualquier elemento relacionado con la música coral. Además, podrá desarrollar otras manifestaciones relacionadas con la música y las artes escénicas.Comprende el objeto de la Fundación, entre otras, la realización de las siguientes actividades:- Concesión de becas para estudios e investigaciones relacionados con la música coral.- Concesión de premios relacionados con la música coral.- Suministro de infraestructuras a entidades públicas o privadas para actividades relacionadas con el ámbito de la música y las artes escénicas.- Desarrollo de trabajos de compilación de la historia de la música coral.- Concesión de ayudas a entidades públicas o privadas para actividades relacionadas con el ámbito de la música coral.|Cultura, juventud y deporte||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f227/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f227/es_def/data/es_r01dpd133200a8c511a542f55309fed5a1db368b2|http://opendata.euskadi.eus/contenidos/fundacion/f227/r01Index/f227-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f227/opendata/f227.zip
FUNDACIÓN BASQUE TEAM FUNDAZIOA|FUNDACIÓN BASQUE TEAM FUNDAZIOA|F-218|FUNDACIÓN BASQUE TEAM FUNDAZIOA|14/11/2007|48.0|Bizkaia|44.0|Getxo|48992.0|FADURA, AVDA. DE LOS CHOPOS, S/N|www.basqueteam.com|-3.0029447|43.35291|La Fundación tiene por objeto impulsar un adecuado desarrollo del Deporte Vasco de Alto Nivel que posibilite una nutrida representación en la alta competición deportiva internacional y fundamentalmente en los altos eventos deportivos; así como la consecución de resultados de alto nivel por parte de deportistas vascos y vascas en las mencionadas competiciones.dentro de estos amplios objetivos, tendrá como actividades concretas más importantes e inmediatas las siguientes:a) Proporcionar apoyo económico a deportistas de alto nivel, y a sus entrenadoras y entrenadores, a fin de optimizar su preparación.b) Apoyo económico a grupos de deportistas de una modalidad deportiva determinada que comparten un mismo entorno, unas mismas condiciones de entrenamiento, unos mismos objetivos y unos suficientes niveles de calidad.c) Apoyo orientado hacia entidades deportivas en las que se han desarrollado núcleos de calidad o excelencia deportiva con expectativas de continuidad a largo plazo.d) Prestar se|Cultura, juventud y deporte|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-basque-team-fundazioa/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f218/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f218/es_def/data/es_r01dpd133200283551a542f55e216a66cb90d7553|http://opendata.euskadi.eus/contenidos/fundacion/f218/r01Index/f218-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f218/opendata/f218.zip
FUNDACIÓN ZARATE ELEXPE|FUNDACIÓN ZARATE ELEXPE|F-240|FUNDACIÓN ZARATE ELEXPE|11/04/2008|48.0|Bizkaia|910.0|Iurreta|48215.0|BIXENTE KAPANAGA, 19, BAJO||-2.6361392|43.174664|Fines fundacionales. La Fundación Zarate Elexpe tiene por objeto:1) La promoción de la práctica deportiva en la Comunidad Autónoma del País Vasco, muy especialmente en la comarca del Duranguesado estableciendo ayudas, donaciones y subvenciones periódicas a favor de Entidades Deportivas sin ánimo de lucro.2) La promoción de actividades culturales, artísticas, divulgativas, formativas o de ocio, realizadas principalmente por Asociaciones sin ánimo de lucro.3) Cualesquiera otros que puedan ser conducentes a la realización de sus finalidades propias.|Cultura, juventud y deporte||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f240/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f240/es_def/data/es_r01dpd1332015e8721a542f5530f2f113ab5c0001|http://opendata.euskadi.eus/contenidos/fundacion/f240/r01Index/f240-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f240/opendata/f240.zip
BASQUE KNOW HOW FUNDAZIOA|BASQUE KNOW HOW FUNDAZIOA|F-224|BASQUE KNOW HOW FUNDAZIOA|12/12/2007|48.0|Bizkaia|52.0|Larrabetzu|48195.0|LEGINA AUZOA, Z/G||-2.8180673|43.256027|Promover, realizar, apoyar, financiar, etc. las buenas prácticas, saber hacer, las experiencias positivas y procedimientos exitosos de las diversas Entidades Vascas tanto públicas como privadas en todos los ámbitos de actuación, cultural, deportivo, empresarial, educativo, sanitario. además promoverá, apoyará y financiará proyectos de cooperación al desarrollo económico y social.Dentro de estos amplios objetivos, tendrá como actividades concretas más importantes e inmediatas las siguientes:1) Organizar y colaborar en proyectos que fomenten la tradición, la innovación y la solidaridad de las personas e instituciones vascas.2) Apoyo a los Centros Vascos (Euskal Etxeak) y a los socios de los mismos tanto en las actividades de funcionamiento ordinario de los Centros como en la apertura de nuevas Euskal Etxeak.3) Fomentar el uso del euskera y colaborar y apoyar proyectos que fomenten su uso.4) Colaborar y fomentar proyectos de innovación.5) Organización de Cursos, Congresos, Conferencias pr|0.0||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f224/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f224/es_def/data/es_r01dpd13320086ced1a542f55a75fe57768aa75a7|http://opendata.euskadi.eus/contenidos/fundacion/f224/r01Index/f224-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f224/opendata/f224.zip
FUNDACION ARANGOITI|FUNDACION ARANGOITI|F-199|FUNDACION ARANGOITI|28/06/2006|20.0|Gipuzkoa|19.0|Beasain|20200.0|ERAUSKIN, 9||-2.1978817|43.04819|el dar apoyo y asistencia a la Tercera Edad, en el más amplio sentido (servicios asistenciales, sociales, sanitarios, educativos, etc.), en particular a través de su edificio residencial, y más en concreto los siguientes:          a) Acoger en la Residencia a todos aquellos que reúnan las condiciones que reglamentariamente establezca el Patronato, proporcionándoles habitación y sustento.      b) Prestar a los residentes los servicios asistenciales, sociales, sanitarios y educativos que sean necesarios.      c) Facilitar la convivencia y proporcionar la participación e integración social de los residentes.      d) Desarrollar cualquier otra actividad que redunde en beneficio de los ancianos de Beasain.|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f199/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f199/es_def/data/es_r01dpd1331feea1f41a542f55103017d7bd8e9d31|http://opendata.euskadi.eus/contenidos/fundacion/f199/r01Index/f199-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f199/opendata/f199.zip
HOBARI FUNDAZIOA|HOBARI FUNDAZIOA|F-376|HOBARI FUNDAZIOA|28/07/2006|48.0|Bizkaia|67.0|Muxika|48392.0|Barrio Astelarra, 24||-2.7048783|43.284218|EL FOMENTO Y DESARROLLO DE ACTIVIDADES DE SENSIBILIZACIÓN, DIVULGACIÓN E INVESTIGACIÓN EN EL USO DE LAS NUEVAS TECNOLOGIAS DE LA COMUNICACIÓN Y LA INNOVACIÓN EN EL ÁMBITO DE LA ENSEÑANZA, LA FORMACIÓN Y EL APRENDIZAJE ASÍ COMO EN OTRAS ÁREAS SOCIALES Y EMPRESARIALES, PROPICIANDO EST´NADARES DE CALIDAD Y DE EVALUACIÓN AL RESPECTO.|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f376/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f376/es_def/data/es_r01d0pd14b077b4f0f1aaf9a543c8997f930d196a2|http://opendata.euskadi.eus/contenidos/fundacion/f376/r01Index/f376-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f376/opendata/f376.zip
FUNDACION LUIS PERALES|FUNDACION LUIS PERALES|F-198|FUNDACION LUIS PERALES|09/06/2006|1.0|Araba/Álava|59.0|Vitoria-Gasteiz|1005.0|C/Ortiz de Zárate, nº 1-bajo||-2.6700578|42.843304|Establecimiento de un Centro de atención para información a personas mayores. Otorgamiento de donativos o subvenciones directas o indirectas a este colectivo.|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f198/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f198/es_def/data/es_r01dpd1331fedf5441a542f552fd345345e9e8688|http://opendata.euskadi.eus/contenidos/fundacion/f198/r01Index/f198-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f198/opendata/f198.zip
FUNDACIÓN SOCIAL IGNACIO ELLACURIA|FUNDACIÓN SOCIAL IGNACIO ELLACURIA|F-208|FUNDACIÓN SOCIAL IGNACIO ELLACURIA|20/06/2006|48.0|Bizkaia|20.0|Bilbao|48008.0|C/ PADRE LOJENDIO, Nº 2||-2.9302564|43.26068|1. La promoción, el impulso y la participación en iniciativas que favorezcan los procesos de inclusión social, con atención especial hacia los grupos con más riesgo de exclusión social procedentes de procesos migratorios y otros.2. El fomento y desarrollo de actividades de investigación, reflexión, mediación e intervención social en orden a la sensibilización sobre los procesos de incorporación social de grupos con dificultades.3. La financiación y realización, directamente o a través de Organizaciones o Instituciones ajenas, de proyectos que favorezcan una convivencia más justa y más humana, directamente, o a través de organizaciones o instituciones ajenas.|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f208/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f208/es_def/data/es_r01dpd1331ff8dbb81a542f55baca6f358ae169f2|http://opendata.euskadi.eus/contenidos/fundacion/f208/r01Index/f208-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f208/opendata/f208.zip
FUNDACION CELOYAR FUNDAZIOA|FUNDACION CELOYAR FUNDAZIOA|F-201|FUNDACION CELOYAR FUNDAZIOA|09/11/2006|20.0|Gipuzkoa|36.0|Hondarribia|20280.0|Almirante Alonso, 8 - 3º Izda||-1.7931983|43.369587|La erradicación de la pobreza y el fomento del desarrollo sostenible de los países y sectores de la población más desfavorecidos, considerando a éstos como partícipes de su propio desarrollo. Su misión es la cooperación con países en vías de desarrollo a través de acciones de carácter preferentemente sanitario, aunque también se atiendan las de tipo social, educativa, de emergencia humanitaria, además de tareas de sensibilización y educación al desarrollo.|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f201/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f201/es_def/data/es_r01dpd1331ff205b31a542f55bd82388140807da2|http://opendata.euskadi.eus/contenidos/fundacion/f201/r01Index/f201-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f201/opendata/f201.zip
FUNDACION REPARTO SOLIDARIO-BANAKETA SOLIDARIOA FUNDAZIOA|FUNDACION REPARTO SOLIDARIO-BANAKETA SOLIDARIOA FUNDAZIOA|F-225|FUNDACION REPARTO SOLIDARIO-BANAKETA SOLIDARIOA FUNDAZIOA|17/11/2006|48.0|Bizkaia|20.0|Bilbao|48001.0|C/ IBAÑEZ DE BILBAO, Nº 12, BAJO DCHA.||-2.9276466|43.263077|La realización de actividades de promoción, realización, apoyo, financiación, gestión directa o indirecta de recursos y servicios de asistencia social, cívicos, sanitarios, promoción de la salud individual y colectiva de la comunidad en cualquiera de sus vertientes, promoción del voluntariado, de cooperación para el desarrollo, establecer colaboraciones y programas conjuntos con organizaciones no gubernamentales, administraciones públicas, fundaciones es (sic.) otras entidades que faciliten la realización de su fines.los fines de interés general de la Fundación son el fomentar la solidaridad y la cooperación entre los pueblos y las personas en la consecución de un desarrollo humano, y para ello acompañar, apoyar y respetar procesos de colectivos, organizaciones populares y comunidades que busquen un futuro más justo y digno para todos.|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f225/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f225/es_def/data/es_r01dpd133200910291a542f5516e87b7fe899abc4|http://opendata.euskadi.eus/contenidos/fundacion/f225/r01Index/f225-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f225/opendata/f225.zip
INGURUGIRO ETXEA FUNDAZIOA|INGURUGIRO ETXEA FUNDAZIOA|F-209|INGURUGIRO ETXEA FUNDAZIOA|29/09/2006|20.0|Gipuzkoa|18.0|Azpeitia|20730.0|FORU IBILBIDEA, Nº 18||-2.2637699|43.18388|¿El objetivo general de la INGURUGIRO ETXEA FUNDAZIOA es impulsar, utilizando para ello cualquier medio que el Patronato considere necesario, la sensibilización en los valores positivos de la nueva Cultura Ambiental.Asimismo, el objeto específico de la INGURUGIRO ETXEA FUNDAZIOA es educar utilizando para ello cualquier medio que el Patronato considere necesario para impulsar un cambio cultural en pro de la sostenibilidad ambiental y desarrollar programas de sensibilización y concienciación sobre el conjunto de la sociedad vasca, para impulsar los valores ambientales asociados a la sostenibilidad ambiental.¿|Otras||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f209/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f209/es_def/data/es_r01dpd1331ff99bdd1a542f5583194c426638eea7|http://opendata.euskadi.eus/contenidos/fundacion/f209/r01Index/f209-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f209/opendata/f209.zip
FUNDACIÓN AIC AUTOMOTIVE INTELLIGENCE CENTER FUNDAZIOA|FUNDACIÓN AIC AUTOMOTIVE INTELLIGENCE CENTER FUNDAZIOA|F-206|FUNDACIÓN AIC AUTOMOTIVE INTELLIGENCE CENTER FUNDAZIOA|06/10/2006|48.0|Bizkaia|3.0|Amorebieta-Etxano|48340.0|Polígono Boroa - Parcela 2 A-4||1.4E-45|1.4E-45|- Crear un centro de generación de valor para el sector de automoción basado en la coordinación de personas altamente cualificadas con el objeto de desarrollo del conocimiento del sector.- Desarrollo de actividades de investigación científica y desarrollo tecnológico mediante el desarrollo y ejecución de proyectos en colaboración principal y directa con todo tipo de entidades empresariales, al fin de que redunde de manera directa en el incremento de la competitividad e innovación en la industria del sector de automoción.- Impulsar la formación en cualquier nivel profesional para mejorar la cualificación de las personas del sector de automoción fomentando su competitividad y sus habilidades.- Atraer proyectos innovadores al servicio del sector de automoción.- Cualquier otra iniciativa y acción que tienda a la consecución de los fines fundacionales de interés general anteriormente referidos.Para ello la Fundación trabajará en coordinación con todos los agentes relacionados con el sector |Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f206/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f206/es_def/data/es_r01dpd1331ff714531a542f55aee0ca7e8a0158ca|http://opendata.euskadi.eus/contenidos/fundacion/f206/r01Index/f206-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f206/opendata/f206.zip
FUNDACION IKERBASQUE / IKERBASQUE FUNDAZIOA|FUNDACION IKERBASQUE / IKERBASQUE FUNDAZIOA|F-200|FUNDACION IKERBASQUE / IKERBASQUE FUNDAZIOA|18/12/2006|48.0|Bizkaia|20.0|Bilbao|48013.0|C/ MARIA DIAZ DE HARO, Nº 3 - 6º PLANTA||-2.9442353|43.261814|Contribuir al impulso, la promoción y desarrollo de la investigación y del conocimiento científico, humanístico y tecnológico en beneficio de la sociedad, de las universidades y de los centros de investigación y de la comunidad científica en general, facilitando la progresiva consolidación del colectivo de investigadores y científicos enraizados en el País Vasco. Podrá participar en el fomento de líneas de investigación en universidades, centros o institutos de investigación públicos o privados y establecer colaboraciones con instituciones y organismos nacionales y extranjeros.|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f200/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f200/es_def/data/es_r01dpd1331ff087711a542f55c15de27883e90d0d|http://opendata.euskadi.eus/contenidos/fundacion/f200/r01Index/f200-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f200/opendata/f200.zip
Fundacion Proclade Yanapay|Fundacion Proclade Yanapay|F-214|Fundacion Proclade Yanapay|19/12/2006|48.0|Bizkaia|20.0|Bilbao|48003.0|Calle San Francisco 12 A, 3º piso||-2.9282272|43.255867||0.0||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f214/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f214/es_def/data/es_r01dpd146a469643b1aca40c58bfcb7bd4f1c5bde|http://opendata.euskadi.eus/contenidos/fundacion/f214/r01Index/f214-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f214/opendata/f214.zip
FUNDACIÓN KIROLARABA FUNDAZIOA|FUNDACIÓN KIROLARABA FUNDAZIOA|F-203|FUNDACIÓN KIROLARABA FUNDAZIOA|04/12/2006|1.0|Araba/Álava|59.0|Vitoria-Gasteiz|1007.0|Plaza Amadeo García Salazar s/n (Campo Mendizorroza)||1.4E-45|1.4E-45|Promoción y desarrollo del deporte en Alava, con prioritaria atención al deporte de alto rendimiento no profesional, a través de la captación de recursos económicos de todo tipo, preferentemente patrocinios públicos y privados, que destinará a la financiación de los programas que se elaboren por la misma. Asimismo, impulsará el patrocinio, directo o indirecto, de cualquier deportista o entidad deportiva de carácter no profesional.|Cultura, juventud y deporte|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-kirolaraba-fundazioa/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f203/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f203/es_def/data/es_r01dpd1331ff3790a1a542f55d5f3cdf5c22ac620|http://opendata.euskadi.eus/contenidos/fundacion/f203/r01Index/f203-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f203/opendata/f203.zip
FUNDACION BIOFISICA BIZKAIA / BIOFISIKA BIZKAIA FUNDAZIOA|FUNDACION BIOFISICA BIZKAIA / BIOFISIKA BIZKAIA FUNDAZIOA|F-202|FUNDACION BIOFISICA BIZKAIA / BIOFISIKA BIZKAIA FUNDAZIOA|14/12/2006|48.0|Bizkaia|54.0|Leioa|48940.0|SARRIENA, S/N||-2.9853687|43.334362|Promover, realizar, apoyar, financiar, actividades de investigación, docencia a nivel de post-grado y divulgación, en el área de la Biofísica. Tendrá como actividades concretas más importantes e inmediatas, las siguientes (siempre en el campo de Biofísica): Alegar recursos para financiar proyectos y programas de investigación. Otorgamiento de donativos o subvenciones periódicas a científicos en formación. Organización de Concursos, Congresos y Reuniones Científicas. Edición de revistas, publicaciones y textos docentes. Promoción de Becas o Ayudas, Premios, etc. Cualesquiera otros que puedan ser conducentes a la realización de sus finalidades propias.|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f202/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f202/es_def/data/es_r01dpd1331ff2ced31a542f557c54d967495ffe4f|http://opendata.euskadi.eus/contenidos/fundacion/f202/r01Index/f202-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f202/opendata/f202.zip
